country_name,year,end_year,Region,Average Term Population,Freedom of Expression,Religious Freedom,Conflict,Anti-Elitism Polarization,People-Centrism Polarization,Political Opponents Polarization,Political Pluralism Polarization,Minority Rights Polarization,Rejection of Political Violence Polarization,Immigration Polarization,LGBT Social Equality Polarization,Cultural Superiority Polarization,Religious Principles Polarization,Gender Equality Polarization,Working Women Polarization,Economic Left-Right Scale Polarization,Welfare Polarization,Clientelism Polarization,GDP per Capita,Gini Index
Costa Rica,1998,2002,Latin America and the Caribbean,3957337.2,0.9642,1.934,0.0,0.2564423898493181,0.1525450130098115,0.254416115336102,0.0312990541354118,0.0851814245014312,0.0868865281219744,0.0726696091098709,0.3508264447964992,0.1586805529968842,0.1480967012229977,0.2408530271186537,0.1818605875059114,0.3207364142537283,0.3723387815135321,0.2678693619907475,7879.897422532449,0.6643597
Costa Rica,2002,2006,Latin America and the Caribbean,4224211.2,0.9632,1.934,0.0,0.4237283895009924,0.2307056842007931,0.2843196529420912,0.057914607801245,0.2224772058677376,0.1222474675297504,0.3000424245037117,0.3551041389752359,0.1384352824230973,0.1961315139316716,0.3728055431465525,0.1411236975569924,0.3479803867697218,0.630891984813193,0.4910730913876541,9477.48295325521,0.6643597
Costa Rica,2006,2010,Latin America and the Caribbean,4462256.0,0.9642,1.934,0.0,0.4904569992077606,0.2790787825521662,0.2618096835248164,0.0652913531202687,0.2163538502925197,0.139463362378897,0.3152262231916611,0.2260934768303789,0.1724408351898232,0.1602789812649081,0.335462148064635,0.1517190659415816,0.3908769831692826,0.6001076139210592,0.3303569041669369,12062.901974532679,0.6643597
Costa Rica,2010,2014,Latin America and the Caribbean,4687192.2,0.965,1.934,0.0,0.4187446761597371,0.275410487514227,0.2928285175424733,0.0741521118073239,0.1749189607262864,0.1556525261964118,0.3675435858642099,0.2609491832759443,0.21126740133596,0.1404366681375696,0.3340171600013136,0.2474412183754647,0.3392529919048931,0.7095987644274953,0.315015574772553,14526.2904266744,0.67112944
Costa Rica,2014,2018,Latin America and the Caribbean,4898385.8,0.9552,2.0372,0.0,0.4455176950541286,0.2694288029009672,0.2279060564019063,0.0917866340296437,0.1521048123025502,0.1665913408460775,0.286519997419678,0.4284304866443913,0.2482334536641536,0.1921805156536571,0.3124864367336602,0.136149177582018,0.4225525067423012,0.5275790250596848,0.2876575622710231,19023.614923289562,0.6782863980000001
Costa Rica,2018,2021,Latin America and the Caribbean,5070042.75,0.95025,1.955,0.0,0.3984415221299293,0.0629156737093297,0.3378834073162993,0.0705716316175334,0.3020281960043698,0.2354258010562739,0.4886052108816566,0.5404477243799976,0.1952646418971002,0.7585252271365277,0.443306773460618,0.3946085475757672,0.2332632307385095,0.3249501687913284,0.2225650275859498,22769.486544013325,0.6833918
Croatia,1992,1995,Eastern Europe and Central Asia,4612083.75,0.472,0.38,1.0,0.3187184720656195,0.4595599686662572,0.3658438351492578,0.2291678171091919,0.2717436206482398,0.1483547871011765,0.2442324249404731,0.2404739033106973,0.3420284428449487,0.4067873410521039,0.2464486232338589,0.2009606065288305,0.167643479145892,0.095638442718429,0.6409329636298243,7388.765615056898,0.4200775
Croatia,1995,2000,Eastern Europe and Central Asia,4537513.5,0.615,0.7928333333333333,1.0,0.3271982724388269,0.4517893375273009,0.4298055745160091,0.2480402759410832,0.304921953778797,0.1565421265345738,0.2361589087572982,0.2608777495112021,0.390050896150649,0.4011166695843987,0.2233309949546019,0.2331674698915108,0.2506789152261153,0.184733676271937,0.6608202247737186,9481.04675725807,0.43267966
Croatia,2000,2003,Eastern Europe and Central Asia,4343379.25,0.9275,1.765,0.0,0.2637264878460912,0.3721878924094338,0.2983605067482986,0.2017786501266918,0.3109568409400057,0.0939104746613522,0.2893662231218638,0.3552897372451022,0.378788992355985,0.3803138110104583,0.2374356096115023,0.3030703452692802,0.2866192794543391,0.2412621253692114,0.4785250940058839,12260.55759300645,0.42689854250000003
Croatia,2003,2007,Eastern Europe and Central Asia,4307904.0,0.9056,1.7963999999999998,0.0,0.34764601615153,0.3329675630096838,0.1763417698304243,0.1095325617909626,0.2676077861755328,0.1300783263438975,0.3688458264753049,0.3337737247092882,0.3657878823789935,0.4194505861933048,0.2676973870074258,0.3413009152563975,0.2697568329427049,0.1144419251936072,0.5265500522460023,16207.3937980605,0.445160478
Croatia,2007,2011,Eastern Europe and Central Asia,4300230.4,0.9148,1.922,0.0,0.3642162875374094,0.3046829592163541,0.1429689849325229,0.0396143908661379,0.1961760046177264,0.031518498630122,0.3361047814478681,0.3382143447664544,0.3383877682610995,0.3350161181568872,0.2578217457964406,0.3747614723147618,0.3141383003826502,0.1096232893780931,0.5203585163347711,20455.269173846078,0.46026651799999996
Croatia,2011,2015,Eastern Europe and Central Asia,4249172.4,0.9206,1.922,0.0,0.3093264770643072,0.2896753408986356,0.139650611292216,0.0564078611695482,0.2000002680671345,0.0655557673208291,0.3171691418063803,0.3618841485188283,0.2839612012075931,0.307682083500371,0.2229125525326677,0.2502677717346757,0.3098520017102267,0.1445460322396553,0.4382342545322693,22340.443940084217,0.46542115400000006
Croatia,2015,2016,Eastern Europe and Central Asia,4188976.5,0.8665,1.75,0.0,0.5784778657772499,0.4413715899761669,0.3698107345047647,0.1305557269077826,0.3359846930802476,0.1385007572136755,0.4012239963284272,0.3934694949445533,0.432615080655147,0.4243380592740274,0.228584058361046,0.3269695128912417,0.2918429944335826,0.1531532993723355,0.572736371685496,24777.315834327303,0.462294545
Croatia,2016,2023,Eastern Europe and Central Asia,4036093.714285714,0.807375,1.654875,0.0,0.4392938101461279,0.480946577837144,0.169458874487145,0.1207708850405364,0.2885252600791525,0.0797052670903445,0.4789511088428227,0.4075546144374514,0.4798753022562843,0.2752311264174487,0.1749295992960718,0.2612909078515765,0.3404280072401193,0.1376459923988207,0.5990890275582457,34219.516153858145,0.46103266
Cyprus,1991,1996,Western Europe and North America,828067.0,0.852,0.56,0.0,0.4989607541535669,0.363843510237428,0.4797015595624579,0.0028025296495304,0.6586210234603087,0.1237879059212292,0.4563593561224392,0.0068444144643136,0.4565119472349269,0.3100570485488099,0.1831652096778858,0.0956779127152293,0.5853266467520496,0.1406847768019472,0.0897485472983019,15541.990397135416,0.47850457
Cyprus,1996,2001,Western Europe and North America,917156.1666666666,0.8649999999999999,0.56,0.0,0.5109623687651509,0.3746473463308025,0.3648516902783756,0.0045453385468619,0.6790634387091002,0.1237968544451796,0.4699952278496516,0.006453925015854,0.5017952445180215,0.3193129126906265,0.1602157566517357,0.0937630753689952,0.4840063050552022,0.143987761175048,0.0913115672377322,19612.0830078125,0.47850457
Cyprus,2001,2006,Western Europe and North America,1002396.5,0.9013333333333332,0.8275,0.0,0.5141911522244689,0.3807851270901742,0.0512955267572725,0.0042749903654123,0.4763938035991448,0.1246625019678772,0.365770322244748,0.3099392296732506,0.5263707504186024,0.3262390332637553,0.1665136162251612,0.2963555576435899,0.4907549336820887,0.1467802812270031,0.0915969778861273,25814.3642578125,0.4296639933333333
Cyprus,2006,2011,Western Europe and North America,1087721.1666666667,0.9183333333333332,1.1106666666666667,0.0,0.5061712927582068,0.3712679741537954,0.0538153246238064,0.0047154920022483,0.4418041263535286,0.1376172775703977,0.3858475068954163,0.1690594058831634,0.5367935620399165,0.3023583409842566,0.1275734539324799,0.2975281469486436,0.4375292114691201,0.1764855843780163,0.2242150201230416,33087.421875,0.4520120933333333
Cyprus,2011,2016,Western Europe and North America,1147870.3333333333,0.9318333333333334,1.1419999999999997,0.0,0.514169460071406,0.3780991273698298,0.0498277767445036,0.004525329802698,0.4890010410488496,0.1344673156455954,0.3611873791373412,0.3036364625231446,0.5212925963867938,0.3204814116315214,0.1759764680840595,0.2791427906352176,0.4963369268871699,0.1446364403522142,0.0938086418690841,32290.4462890625,0.49544626666666663
Cyprus,2016,2022,Western Europe and North America,1201735.2857142857,0.8922857142857143,1.323714285714286,0.0,0.5449435325649853,0.3907164973123638,0.0578539927469985,0.003924815840966,0.4784685412875064,0.1323104268909411,0.3967616818036595,0.2925553420786231,0.5901351398334627,0.3231909870184351,0.1917647710036141,0.2643528956222544,0.3870946232702548,0.1453035591027333,0.106538441612837,44365.329799107145,0.46520602666666666
Czech Republic,1990,1992,Eastern Europe and Central Asia,10320352.0,0.975,2.735,0.0,0.1988971089541684,0.2891928014040392,0.2237932129173875,0.319437536515329,0.3291461607755914,0.213428339302393,0.2812245151321432,0.279536850795046,0.3421772026493175,0.2167460072964593,0.3219642914778234,0.2179479303309069,0.6158448916296058,0.1791542740471936,0.7500404635994478,12153.128983443667,0.3439768
Czech Republic,1992,1996,Eastern Europe and Central Asia,10325011.8,0.975,2.735,0.0,0.5322710070126139,0.6224225496490928,0.3056320405612378,0.2762702867377937,0.32664224131013,0.2483040828685749,0.4190310237777233,0.3962473665248057,0.4013660108786577,0.2635119995469153,0.2942846630558738,0.323136761639139,0.6027488492536681,0.354586829210916,0.295269029261155,13133.682112213563,0.36866923
Czech Republic,1996,1998,Eastern Europe and Central Asia,10304581.666666666,0.975,2.735,0.0,0.538952359596853,0.6914991102795803,0.2775753175257205,0.265446542479699,0.337599603907729,0.2570945861135742,0.4780407700829824,0.4268836862100369,0.4414164810654029,0.2307455615054859,0.3514110038649566,0.3730728661855452,0.5711644623333865,0.3171960309219295,0.210367512147531,14915.242267225667,0.39336166
Czech Republic,1998,2002,Eastern Europe and Central Asia,10249363.4,0.975,2.735,0.0,0.4417158335292208,0.6124021062579198,0.2230861440434097,0.1805707039917453,0.1936636410906818,0.1286859641137338,0.2267738381061917,0.3812741798125288,0.2190793579204058,0.2396863471200317,0.2059838695305191,0.3719956737942618,0.5593711987563075,0.2550770767915349,0.2762159891081681,16588.181620513922,0.38832733
Czech Republic,2002,2006,Eastern Europe and Central Asia,10207627.2,0.9762,2.735,0.0,0.5015132493337511,0.5663604603024861,0.2007176581836325,0.2185448856900519,0.2010690008381222,0.1596564065253287,0.2678891489297839,0.380773304308401,0.1928646752106386,0.2459488749156962,0.2815548671074685,0.3269046606636934,0.605619515280244,0.252983492843945,0.2755250627066575,20995.136834096298,0.40234983250000006
Czech Republic,2006,2010,Eastern Europe and Central Asia,10368136.4,0.9748,2.735,0.0,0.4485117242776995,0.512455764119291,0.1632663052095221,0.1908871393395876,0.1577819087556878,0.1316763677012172,0.2253661343271235,0.3099717769105793,0.1610579059212343,0.2135607171777979,0.1532081266505794,0.3545735828222389,0.5933020582450421,0.249792401894064,0.3316482947909286,26796.299136103422,0.410390646
Czech Republic,2010,2013,Eastern Europe and Central Asia,10498888.75,0.96575,2.735,0.0,0.5213166437172254,0.6557123990152727,0.1876831104418894,0.2136332022199119,0.1671260790466582,0.1321539744459053,0.3005186411849578,0.3274187319988776,0.1921559688423915,0.1536600505216221,0.2405048824336828,0.2466341117596186,0.5786318568708484,0.270750081554282,0.1674142515885414,29468.197065754324,0.3908373925
Czech Republic,2013,2017,Eastern Europe and Central Asia,10549289.6,0.9194,2.07,0.0,0.4870646266114652,0.4824516010561461,0.2376644766275756,0.2581118134066704,0.2677369364662512,0.2169602947045454,0.3305058517019718,0.4616478966326651,0.2565590897075903,0.2125790129469174,0.3688680013805903,0.3091363193592877,0.5208910075842503,0.2487896891597294,0.3049453675560757,34728.1210526781,0.37281615599999995
Czech Republic,2017,2020,Eastern Europe and Central Asia,10648523.5,0.90425,1.5695,0.0,0.4252069620571692,0.4326372452489977,0.243622693608357,0.2235382751507231,0.3104557785866049,0.2302147005338343,0.4835735424746057,0.393225686176247,0.3094260203612895,0.210703907631356,0.3778295441341954,0.3238187671278192,0.3941589937849215,0.1789757805624453,0.6060998217579049,42859.428248778924,0.37251535999999996
Democratic Republic of the Congo,2006,2011,Sub-Saharan Africa,61535084.0,0.6653333333333333,1.2669999999999997,0.0,0.1817878177409022,0.0126313381366599,0.0226465530756531,0.0962336915791641,0.5451619964759519,0.5726426132282963,0.0056999775701688,0.021515994922755,0.2401581412611323,0.4590482864222776,0.2149119512626906,0.0098884047062839,0.2636263931475542,0.0327778744840749,0.0060041745792446,568.5848321257649,0.6047562
Democratic Republic of the Congo,2011,2011,Sub-Saharan Africa,66755151.0,0.678,1.267,0.0,0.2195709888261235,0.0182014155219455,0.0347174721170612,0.1658983406093444,0.5134259104258442,0.57020027583119,0.0073330418718402,0.0214196556127672,0.2236909206443872,0.440978171371033,0.2498890276100946,0.0115038059691297,0.4591059495471469,0.2209536114455797,0.2133484900594565,630.284880597714,0.6034704
Denmark,1988,1990,Western Europe and North America,5134349.666666667,0.988,2.661,0.0,0.4791963545038363,0.3504738466264914,0.1630619579165804,0.1286645159459545,0.2340128189865817,0.1002723924502956,0.4658745577808045,0.2095221282298223,0.5101096220113884,0.1221434221249686,0.248549772076261,0.272406943246036,0.4747638162528114,0.3319961042696849,0.0227891934791467,18227.4171054376,0.33385730666666663
Denmark,1990,1994,Western Europe and North America,5172283.0,0.988,2.661,0.0,0.4029072983403564,0.2464509618127154,0.2103598887007174,0.1132348178169535,0.2087350994017262,0.0034572284283084,0.4386773749623406,0.1797646404617879,0.4593221108277353,0.1225591437941656,0.1418992335952353,0.1830284074778417,0.4612424813048694,0.3288557676861677,0.0220139068643213,19791.761298883623,0.33849842799999996
Denmark,1994,1998,Western Europe and North America,5258367.4,0.988,2.661,0.0,0.3996832278482867,0.2500912439756621,0.2073056761319239,0.09638888493166,0.2048858848053378,0.0034251764326177,0.4370723509254036,0.1972141533794478,0.3933758287828761,0.127344727176984,0.1604629104834813,0.1963411656442243,0.4094393857377971,0.2685619065860576,0.0244949321029576,23741.75493167332,0.349005264
Denmark,1998,2001,Western Europe and North America,5331104.25,0.988,2.661,0.0,0.3918688107817277,0.2531935149538209,0.2076842624540554,0.0677699422796724,0.2510316941427007,0.0037136094570082,0.4233117559008136,0.2679457340617133,0.4416069667238528,0.1497944863177628,0.1455688580978185,0.1801389762713552,0.4055184588725926,0.2253601909865052,0.0220112261828156,27635.792378801823,0.3622501825
Denmark,2001,2005,Western Europe and North America,5389848.6,0.988,2.661,0.0,0.4879410651888026,0.3759512736271266,0.1681105208640266,0.0808611343816391,0.2872924074639776,0.0040981379907307,0.4443526938325285,0.3078144385452161,0.5270805902695852,0.1549580492888366,0.181144493799774,0.1988684727102832,0.3244316226735373,0.1483067839917259,0.0229689141389882,31651.01295611728,0.35879383
Denmark,2005,2007,Western Europe and North America,5439380.666666667,0.988,2.661,0.0,0.5193153824875691,0.4278063070727114,0.1705235295457106,0.0829342775366219,0.2993113553776139,0.0044345693902769,0.4778558278562224,0.3228013881012237,0.4908713601017053,0.15687309871724,0.2273909843978442,0.1776399929279933,0.3553838061758678,0.1450950522198303,0.0233974243511586,36916.7161206129,0.39953449333333335
Denmark,2007,2011,Western Europe and North America,5519281.8,0.9878,2.661,0.0,0.5160188899922791,0.3871316242094875,0.1720352593874735,0.0849983643109154,0.3022164019276449,0.0043866677599835,0.4410360291261713,0.3388758195911951,0.4581272709015877,0.1599463836377055,0.1946043281349973,0.1859806887395065,0.3954182130274103,0.1646429716989693,0.0226026612103408,41713.644173183,0.40343754800000003
Denmark,2011,2015,Western Europe and North America,5620806.8,0.9878,2.661,0.0,0.5624684556883556,0.4613080603025817,0.1903495432120562,0.1214413630981407,0.3065307361098647,0.1070009307112045,0.5160741953910315,0.310928187221611,0.4655822872523641,0.1605881336118563,0.2965906891315196,0.181521944989793,0.3601746949448,0.1854294635193253,0.0192781228422228,46568.97552680674,0.42815534
Denmark,2015,2019,Western Europe and North America,5756906.2,0.9858,2.1262,0.0,0.5807323994488646,0.4349687900337769,0.2913989047243474,0.1341441157201283,0.3015063537789464,0.1191776476183035,0.479375565170117,0.281773951820717,0.4654197085204191,0.1797652617251794,0.3097539290306111,0.1720306140346755,0.4507897498057912,0.2924611424471635,0.018769808245421,54763.66985544576,0.43646963999999994
Denmark,2019,2023,Western Europe and North America,5851399.0,0.9846,1.9432,0.0,0.4974746191382094,0.449696654720624,0.2122973057197478,0.1169021544510115,0.2397489526177618,0.1103067591370877,0.4915557363800049,0.2878501277573636,0.4412623244332228,0.1524911814166699,0.2722904716671381,0.1847869304032268,0.5249812413112507,0.1942470350146437,0.0193172342578994,69831.30058126566,0.5042631
Djibouti,2003,2013,Sub-Saharan Africa,818543.0909090909,0.2822727272727273,-0.0189999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.29471910336,0.62288016
Djibouti,2013,2018,Sub-Saharan Africa,921356.8333333334,0.2865,-0.019,0.0,0.490424994507238,0.1556119190249592,0.1488413339687524,0.2826584576091866,0.2433557667972805,0.3353910654027591,0.0291001580849781,0.0299109125142453,0.0771955416185882,0.1188231024896402,0.3493270801679311,0.2487681494000511,0.211923374897065,0.143403962768184,0.2052439199248542,4363.720395595224,0.61134903
Djibouti,2018,2023,Sub-Saharan Africa,1008705.6,0.3436666666666666,-0.019,0.0,0.4124873641522026,0.133640095425146,0.002227781401794,0.2406689223926497,0.212837699524536,0.2858912275775904,0.0015610309149964,0.0314860919202845,0.037009589438002,0.0056500242604265,0.2650794060415559,0.2099169418534676,0.1004990110032667,0.0329855375297871,0.2092422212086272,5941.524534835021,0.6009699
Dominican Republic,1990,1994,Latin America and the Caribbean,7408483.4,0.7796000000000001,1.454,0.0,0.6453974360670807,0.4112041835858731,0.0697775422230792,0.5070681518263712,0.6821666511261595,0.2234243648366713,0.5369865709004781,0.4755832083196032,0.6415938595751972,0.4787131107339799,0.1604386670731219,0.1445749916642633,0.3621041729262073,0.1272183011808332,0.4925898158701494,4133.6226830900505,0.69150466
Dominican Republic,1994,1998,Latin America and the Caribbean,7950909.2,0.7971999999999999,1.454,0.0,0.6318829900500703,0.3811530382266918,0.0979001575147963,0.5676981806017326,0.5696120003562349,0.2388732030437257,0.60853334625377,0.6125168660420289,0.7582564368449511,0.4885698711122352,0.030902063239386,0.1994357236949667,0.3314338316185859,0.1068561503271913,0.3969692173082697,5262.796282948548,0.69150466
Dominican Republic,1998,2002,Latin America and the Caribbean,8470521.0,0.8373999999999999,1.454,0.0,0.4022029870249654,0.1922495103579569,0.2308543613810741,0.3087444151296296,0.417077367155963,0.1221470918416341,0.4065875469591608,0.419581902720108,0.4137644408425189,0.3015045338372954,0.0197195838009357,0.1392266304462868,0.1926698861985618,0.036747543042567,0.2474665177033151,6607.485724230047,0.69150466
Dominican Republic,2002,2006,Latin America and the Caribbean,8973135.6,0.843,1.454,0.0,0.2762716527893176,0.3024975092122732,0.0774502108600961,0.3309737438046059,0.3884450136949901,0.1365350473407201,0.4635299745148458,0.5277877183289461,0.4767747842484919,0.308366510306952,0.041665025022205,0.1878506472187155,0.2228944951639221,0.0563183735782329,0.2696260910202797,7824.254883321812,0.69150466
Dominican Republic,2006,2010,Latin America and the Caribbean,9457493.8,0.8390000000000001,1.454,0.0,0.2567475607868197,0.2640069428751263,0.2130427192863867,0.2531528885968661,0.1883307901898823,0.1052196641918459,0.220568673869923,0.3652328531505529,0.2833766965837152,0.1659122185306653,0.0595055401023961,0.0933178069434781,0.1655333026519166,0.0429159987756037,0.0535958665770069,10241.121763367026,0.69150466
Dominican Republic,2010,2016,Latin America and the Caribbean,10047439.0,0.7984285714285714,1.4540000000000002,0.0,0.4941157512774146,0.1643523312745474,0.2647974872236812,0.131591093000558,0.2824049477840478,0.0960671171438141,0.1691724198795374,0.3028638396754282,0.2204530977784602,0.1300062212942341,0.0408447700542398,0.0857924553811942,0.129487895681642,0.0340648965354771,0.0172613480994195,13125.197075296112,0.68166423
Dominican Republic,2016,2019,Latin America and the Caribbean,10569238.25,0.75975,1.454,0.0,0.4297886970608772,0.2013615021242958,0.2511410339342653,0.2225560565824222,0.4546376539201932,0.0916818427445562,0.1585948172886814,0.3712211260481108,0.2387162090328183,0.1589320517737047,0.1602208588894391,0.0692260135801524,0.1687261593781808,0.0421504304599184,0.3706590782528288,17798.4161281387,0.6694617333333334
Ecuador,1988,1990,Latin America and the Caribbean,9992792.333333334,0.8216666666666667,1.879,0.0,0.4029072275950326,0.4376989639301307,0.4509251558080757,0.3118939758074868,0.6057374432210281,0.4278199749286843,0.1585967226055571,0.4063430476484701,0.2999505445657318,0.3780345022027452,0.3239674790592304,0.3180916514896793,0.349253242628966,0.275408078111415,0.4389101652241751,4631.55325817396,0.6598817
Ecuador,1990,1992,Latin America and the Caribbean,10473179.333333334,0.83,1.879,0.0,0.4960267126063398,0.4416561740439869,0.5249842000876253,0.2800441642974426,0.5974180468996095,0.4329347303334531,0.1557965193686663,0.4406206868668756,0.2746933859975005,0.4007570267197418,0.2476098151063168,0.3164985645344216,0.4385657861189507,0.3411141010777412,0.4874760888685744,4838.714899763873,0.6598817
Ecuador,1992,1994,Latin America and the Caribbean,10961863.333333334,0.8133333333333334,1.879,0.0,0.5524652512874875,0.4718025792316449,0.5784280013483043,0.2565318805854011,0.526860887380484,0.4047003714952508,0.2173909477459289,0.4163799877868061,0.2593112356102595,0.3954596464807458,0.2998781331121192,0.28376782966836,0.4691763634337159,0.3577201410293063,0.4748316359371533,5149.7532216611835,0.6598817
Ecuador,1994,1996,Latin America and the Caribbean,11455457.666666666,0.79,1.879,0.0,0.557631356538761,0.4214208718942257,0.5107892526348491,0.2511644122810515,0.5067267100317734,0.3767180275396444,0.2424237232211187,0.4471038772478716,0.2756804573453211,0.4450566040483399,0.2649458905374797,0.3055068005658377,0.5248002566965441,0.3520970226467314,0.4691880946219201,5456.174616657397,0.6598817
Ecuador,1996,1997,Latin America and the Caribbean,11827313.0,0.79,1.879,0.0,0.5700367610249519,0.4300988068276242,0.5911127216555017,0.2338351150319085,0.5621644287592478,0.4135593789550705,0.1652016966526504,0.4604627709293578,0.2783681259079293,0.3040221670806268,0.1700765500506499,0.2634727081851388,0.4725945257903514,0.2844982308490837,0.4988710806820541,5676.31392212749,0.6598817
Ecuador,1997,1998,Latin America and the Caribbean,12074953.0,0.793,1.879,0.0,0.3872177219678889,0.3667597165649134,0.518840034840282,0.2241023769357738,0.4158710271449686,0.3596817872971436,0.1650200712373249,0.3500961928569434,0.1736164744207643,0.3736917579605388,0.2188159003694165,0.2099117696528188,0.4701683429179534,0.3221640304403794,0.4286437973755823,5866.545833349064,0.6598817
Ecuador,1998,2002,Latin America and the Caribbean,12675961.2,0.7954,1.879,0.0,0.5252001252228274,0.4568007161243406,0.6120746863872009,0.2834536937131223,0.616283704609599,0.4811718443061574,0.2007428814294758,0.4616041372767662,0.2829864100074005,0.3300743357714473,0.2442572275135771,0.2638615477660685,0.4052617487690368,0.2276063785391825,0.5412856973784677,5917.401728859618,0.6598817
Ecuador,2002,2006,Latin America and the Caribbean,13598950.2,0.796,1.879,0.0,0.5085037647282088,0.3701517554567066,0.4575967354024496,0.226368818145317,0.5639004614798842,0.3543216718461932,0.2701279206809713,0.5081571247940827,0.2747575403169305,0.4066329275564503,0.2434694976664888,0.2101605635028978,0.5005304223757941,0.2991222205844865,0.4072794772068802,7015.732372054513,0.643046574
Ecuador,2006,2007,Latin America and the Caribbean,14177966.5,0.8069999999999999,1.8535,0.0,0.4145684281190704,0.3098322289101995,0.2976024398619766,0.1809936570155883,0.492114954043137,0.3280823307044679,0.2302180008528585,0.4797863894173004,0.2071955569339744,0.4334442899060566,0.2098164106586925,0.2219154041541077,0.4150591746637516,0.2856213024524215,0.3926682333892953,7998.48259018771,0.638350125
Ecuador,2007,2009,Latin America and the Caribbean,14535568.666666666,0.794,2.1126666666666667,0.0,0.4060607497070276,0.2880514301062933,0.6601308779847841,0.1679064921155939,0.4031353288571585,0.2138180161008542,0.3446296149981835,0.401825002938852,0.2257588359201157,0.2907220809070702,0.3329066630640168,0.317740443730753,0.3499779955672043,0.2209292158774869,0.116669776633209,8479.054111415124,0.6401044666666666
Ecuador,2009,2013,Latin America and the Caribbean,15242196.6,0.7458,1.8598,0.0,0.5173395911827952,0.374339498249628,0.8068579845819877,0.2797204295128709,0.4189078136738193,0.363828908634768,0.405340094149038,0.463654695037373,0.3338995784754165,0.296667283940901,0.3887873861833548,0.3166233543065805,0.4434537739759114,0.2371377634173556,0.3066428903599736,9787.973941623266,0.616527612
Ecuador,2013,2017,Latin America and the Caribbean,16229559.8,0.7048,1.856,0.0,0.5712086437078648,0.4859297136662078,0.6137719269588181,0.3908094602875498,0.5172003480624809,0.3879293672708241,0.2798833055627948,0.3393885769253688,0.2534415546447498,0.2308993453669117,0.2995040180635571,0.1920912698473523,0.3626982623175095,0.2161893367237574,0.3945096928334106,11336.78829352042,0.5727434720000001
Ecuador,2017,2020,Latin America and the Caribbean,17221608.0,0.80625,2.0555000000000003,0.0,0.7625676693577346,0.5380746041210519,0.7473219780881503,0.5204515208761697,0.4006423793577935,0.5133124038942927,0.3025855685238419,0.5166811038385941,0.2663624806856893,0.1483188440983441,0.3331487410189465,0.1144797059374568,0.4928727967555545,0.3575995946276841,0.5104877689919156,12012.545088256826,0.5713226333333333
Egypt,2011,2015,Middle East and North Africa,88444672.0,0.3883999999999999,-0.6588,0.0,0.298685337717981,0.2590017415067447,0.2941860943337378,0.062940081642173,0.1866799096850353,0.2033301945950086,0.1530566200417474,0.2232586674232109,0.2977054495270567,0.6020177229570313,0.2406964302650306,0.6034072163070959,0.2270635911451031,0.2821394477032434,0.3259331406522825,10200.341255282305,0.5813516000000001
Egypt,2015,2017,Middle East and North Africa,94444070.0,0.162,-0.8366666666666666,0.0,0.2293317958532194,0.0892592609897591,0.3830092601748756,0.1724599895256745,0.2903960008873578,0.2091957516098974,0.3716712308806533,0.1194567946048278,0.6393898930372635,0.1641741437216232,0.1849308680647065,0.0919451899547443,0.0421205952739462,0.0859614787677651,0.4882495042259494,10897.913194300634,0.5856491300000001
El Salvador,1988,1991,Latin America and the Caribbean,5236536.25,0.219,-0.23575,1.0,0.3902529291660336,0.1619677650577832,0.7808494000109268,0.4853647918475911,0.777400411387318,0.3981680962096074,0.2734756097481399,0.0096729058018252,0.8511119694384841,0.0458573174124523,0.4657535083104363,0.0068100541810722,0.2788609339248487,0.001997448614426,0.254193272471287,2900.69349220704,0.67270935
El Salvador,1991,1994,Latin America and the Caribbean,5452727.75,0.50875,1.3017500000000002,1.0,0.3650655714156788,0.3960092926118378,0.6083058256523259,0.5123152297843593,0.5543707783917732,0.5013466821564442,0.3825355931686922,0.4138312287127252,0.6840395564891005,0.3039533566656937,0.4376480181142315,0.2122925865159902,0.2557381718147213,0.1302030154732513,0.4743188167616909,3274.426735016922,0.67270935
El Salvador,1994,1997,Latin America and the Caribbean,5656687.25,0.7092499999999999,1.812,0.0,0.6646134807532748,0.559797442170396,0.4319556549210208,0.1510409044638223,0.1779826903094485,0.2456417627971588,0.499534064439893,0.6291509046394362,0.6325301249212747,0.4396951591566553,0.4296124913890605,0.3757715195813184,0.6121389053118507,0.1520133637857792,0.5493775519022792,3830.41609777252,0.67270935
El Salvador,1997,2000,Latin America and the Caribbean,5819204.0,0.73025,1.812,0.0,0.8361111479172967,0.5839575810454939,0.4432074336117543,0.1112973107413827,0.1750285791266264,0.2773797163432648,0.28829821864614,0.6837080912541932,0.6504947741453514,0.4821125378009784,0.435059882418939,0.4113409162435869,0.6584025422790388,0.1598231632831881,0.5915556242681699,4233.628170898524,0.67270935
El Salvador,2000,2003,Latin America and the Caribbean,5942786.25,0.7742500000000001,1.812,0.0,0.8376262030589234,0.4748576035686433,0.3496134813261689,0.1059590650769462,0.1901860769490353,0.2104481497764567,0.2965520644469861,0.6992187081906338,0.6639303565146949,0.4951754628282217,0.3914818736986449,0.2894728310198984,0.6598898797058407,0.1777912209860462,0.591661839640638,4616.406744094763,0.66265655
